162,Houston Drive,40.72555555555556,-73.98433333333334,7317.575601529462$7923.861315815177$8530.14703010089$9136.432744386606$9742.71845867232$10349.004172958033$10955.289887243747$11561.575601529461$11561.575601529461$10854.242268196129$10146.908934862795$9439.575601529461$9439.575601529461$10146.908934862795$10854.242268196129$11561.575601529461$11561.575601529461$10955.289887243747$10349.004172958033$9742.71845867232$9136.432744386606$8530.14703010089$7923.861315815177$7317.575601529462,5334.7415695594245$6440.7415695594245$7546.7415695594245$8652.741569559425$9758.741569559425$10864.741569559423$11970.741569559425$13076.741569559425$13076.741569559425$11786.40823622609$10496.074902892758$9205.741569559425$9205.741569559425$10496.074902892757$11786.40823622609$13076.741569559425$13076.741569559425$11970.741569559425$10864.741569559425$9758.741569559425$8652.741569559425$7546.7415695594245$6440.7415695594245$5334.7415695594245,9455.283865848314$12282.141008705457$15108.9981515626$17935.855294419744$20762.712437276885$23589.569580134026$26416.42672299117$29243.283865848316$29243.283865848316$25945.283865848316$22647.283865848316$19349.283865848316$19349.283865848316$22647.283865848316$25945.283865848316$29243.283865848316$29243.283865848316$26416.42672299117$23589.569580134026$20762.712437276885$17935.855294419744$15108.998151562602$12282.141008705457$9455.283865848314
163,Lexington Avenue,40.72555555555556,-73.9798888888889,11345.065229987471$13514.493801416042$15683.922372844612$17853.350944273185$20022.779515701754$22192.208087130326$24361.636658558902$26531.06522998747$26531.06522998747$24000.06522998747$21469.06522998747$18938.06522998747$18938.06522998747$21469.06522998747$24000.06522998747$26531.06522998747$26531.06522998747$24361.636658558902$22192.208087130326$20022.779515701754$17853.350944273185$15683.922372844614$13514.493801416043$11345.065229987471,6718.768301435039$7770.19687286361$8821.625444292182$9873.054015720754$10924.482587149323$11975.911158577896$13027.339730006468$14078.768301435039$14078.768301435039$12852.101634768373$11625.434968101705$10398.768301435039$10398.768301435039$11625.434968101705$12852.101634768373$14078.768301435039$14078.768301435039$13027.339730006468$11975.911158577896$10924.482587149323$9873.054015720754$8821.625444292182$7770.19687286361$6718.768301435039,9080.508304915089$11527.936876343661$13975.365447772232$16422.794019200803$18870.222590629375$21317.651162057944$23765.07973348652$26212.50830491509$26212.50830491509$23357.174971581753$20501.84163824842$17646.50830491509$17646.50830491509$20501.84163824842$23357.174971581753$26212.50830491509$26212.50830491509$23765.07973348652$21317.651162057948$18870.222590629375$16422.794019200803$13975.365447772234$11527.936876343661$9080.508304915089
164,Canal Lane,40.72555555555556,-73.97544444444445,8712.825688343173$9344.254259771744$9975.682831200316$10607.111402628887$11238.53997405746$11869.96854548603$12501.397116914603$13132.825688343173$13132.825688343173$12396.159021676507$11659.49235500984$10922.825688343173$10922.825688343173$11659.49235500984$12396.159021676507$13132.825688343173$13132.825688343173$12501.397116914603$11869.96854548603$11238.53997405746$10607.111402628887$9975.682831200316$9344.254259771744$8712.825688343173,10596.675657739894$12565.247086311323$14533.81851488275$16502.38994345418$18470.96137202561$20439.532800597037$22408.104229168464$24376.675657739892$24376.675657739892$22080.008991073228$19783.342324406563$17486.675657739892$17486.675657739892$19783.34232440656$22080.008991073228$24376.675657739892$24376.675657739892$22408.104229168464$20439.532800597037$18470.96137202561$16502.38994345418$14533.818514882752$12565.247086311323$10596.675657739894,6148.128669887458$7676.700098458887$9205.271527030316$10733.842955601744$12262.414384173171$13790.985812744599$15319.55724131603$16848.128669887457$16848.128669887457$15064.795336554125$13281.462003220793$11498.128669887457$11498.128669887457$13281.46200322079$15064.795336554125$16848.128669887457$16848.128669887457$15319.55724131603$13790.985812744602$12262.414384173171$10733.842955601744$9205.271527030316$7676.700098458888$6148.128669887458
165,Love Street,40.72555555555556,-73.971,8332.043613856436$10834.615042427864$13337.186470999293$15839.757899570723$18342.32932814215$20844.900756713578$23347.47218528501$25850.043613856436$25850.043613856436$22930.37694718977$20010.710280523104$17091.043613856436$17091.043613856436$20010.710280523104$22930.37694718977$25850.043613856436$25850.043613856436$23347.47218528501$20844.90075671358$18342.32932814215$15839.757899570723$13337.186470999295$10834.615042427866$8332.043613856436,8661.196991952864$11143.482706238578$13625.768420524291$16108.054134810005$18590.33984909572$21072.625563381433$23554.91127766715$26037.196991952864$26037.196991952864$23141.196991952864$20245.196991952864$17349.196991952864$17349.196991952864$20245.196991952864$23141.196991952864$26037.196991952864$26037.196991952864$23554.91127766715$21072.625563381436$18590.33984909572$16108.054134810005$13625.768420524291$11143.482706238578$8661.196991952864,2388.2980928428015$2611.4409499856583$2834.5838071285157$3057.726664271373$3280.86952141423$3504.012378557087$3727.1552356999446$3950.2980928428015$3950.2980928428015$3689.964759509468$3429.631426176135$3169.2980928428015$3169.2980928428015$3429.6314261761345$3689.964759509468$3950.2980928428015$3950.2980928428015$3727.1552356999446$3504.0123785570872$3280.86952141423$3057.726664271373$2834.583807128516$2611.440949985659$2388.2980928428015
166,Manning Way,40.730444444444444,-74.011,4330.618219412881$5996.332505127167$7662.046790841453$9327.76107655574$10993.475362270025$12659.189647984309$14324.903933698597$15990.618219412881$15990.618219412881$14047.284886079548$12103.951552746215$10160.618219412881$10160.618219412881$12103.951552746214$14047.284886079548$15990.618219412881$15990.618219412881$14324.903933698597$12659.18964798431$10993.475362270025$9327.76107655574$7662.046790841454$5996.332505127168$4330.618219412881,6152.921425357828$8178.921425357828$10204.921425357828$12230.921425357828$14256.921425357828$16282.921425357827$18308.92142535783$20334.92142535783$20334.92142535783$17971.25475869116$15607.588092024496$13243.921425357828$13243.921425357828$15607.588092024494$17971.25475869116$20334.92142535783$20334.92142535783$18308.92142535783$16282.921425357828$14256.921425357828$12230.921425357828$10204.921425357828$8178.921425357828$6152.921425357828,4947.140415365133$6406.854701079419$7866.568986793704$9326.28327250799$10785.997558222276$12245.71184393656$13705.426129650848$15165.140415365133$15165.140415365133$13462.140415365133$11759.140415365133$10056.140415365133$10056.140415365133$11759.140415365133$13462.140415365133$15165.140415365133$15165.140415365133$13705.426129650848$12245.711843936562$10785.997558222276$9326.28327250799$7866.568986793705$6406.854701079419$4947.140415365133
167,Utopia Street,40.730444444444444,-74.00655555555555,2918.1519369568164$3145.580508385388$3373.009079813959$3600.4376512425306$3827.866222671102$4055.2947940996733$4282.723365528245$4510.151936956816$4510.151936956816$4244.818603623483$3979.48527029015$3714.1519369568164$3714.1519369568164$3979.48527029015$4244.818603623483$4510.151936956816$4510.151936956816$4282.723365528245$4055.2947940996737$3827.866222671102$3600.4376512425306$3373.0090798139595$3145.580508385388$2918.1519369568164,5734.963768982851$6612.392340411423$7489.820911839994$8367.249483268566$9244.678054697137$10122.106626125707$10999.53519755428$11876.963768982852$11876.963768982852$10853.297102316184$9829.630435649518$8805.963768982852$8805.963768982852$9829.630435649517$10853.297102316184$11876.963768982852$11876.963768982852$10999.53519755428$10122.106626125707$9244.678054697137$8367.249483268566$7489.8209118399955$6612.392340411423$5734.963768982851,5942.499108183722$7025.356251040865$8108.213393898008$9191.07053675515$10273.927679612294$11356.784822469435$12439.641965326578$13522.499108183722$13522.499108183722$12259.165774850388$10995.832441517055$9732.499108183722$9732.499108183722$10995.832441517055$12259.165774850388$13522.499108183722$13522.499108183722$12439.641965326578$11356.784822469437$10273.927679612294$9191.07053675515$8108.213393898008$7025.356251040865$5942.499108183722
168,Love Lane,40.730444444444444,-74.0021111111111,6317.2148704951705$7994.072013352314$9670.929156209455$11347.7862990666$13024.643441923741$14701.500584780884$16378.35772763803$18055.21487049517$18055.21487049517$16098.881537161837$14142.548203828504$12186.21487049517$12186.21487049517$14142.548203828503$16098.881537161837$18055.21487049517$18055.21487049517$16378.35772763803$14701.500584780884$13024.643441923741$11347.7862990666$9670.929156209459$7994.072013352314$6317.2148704951705,9039.243128418862$11818.957414133147$14598.671699847433$17378.38598556172$20158.100271276006$22937.81455699029$25717.528842704574$28497.243128418864$28497.243128418864$25254.243128418864$22011.243128418864$18768.243128418864$18768.243128418864$22011.243128418864$25254.243128418864$28497.243128418864$28497.243128418864$25717.528842704574$22937.81455699029$20158.100271276006$17378.38598556172$14598.671699847435$11818.957414133149$9039.243128418862,5968.42795839563$6743.856529824202$7519.2851012527735$8294.713672681344$9070.142244109917$9845.570815538487$10620.99938696706$11396.42795839563$11396.42795839563$10491.761291728963$9587.094625062298$8682.42795839563$8682.42795839563$9587.094625062296$10491.761291728963$11396.42795839563$11396.42795839563$10620.99938696706$9845.570815538487$9070.142244109917$8294.713672681344$7519.2851012527735$6743.856529824202$5968.42795839563
169,Canal Heights,40.730444444444444,-73.99766666666666,7698.958765113637$9428.958765113637$11158.958765113637$12888.958765113637$14618.958765113637$16348.958765113635$18078.95876511364$19808.95876511364$19808.95876511364$17790.625431780303$15772.292098446971$13753.958765113637$13753.958765113637$15772.29209844697$17790.625431780303$19808.95876511364$19808.95876511364$18078.95876511364$16348.958765113637$14618.958765113637$12888.958765113637$11158.958765113639$9428.958765113639$7698.958765113637,8252.611691911014$10404.611691911014$12556.611691911014$14708.611691911014$16860.611691911014$19012.611691911014$21164.611691911014$23316.611691911014$23316.611691911014$20805.945025244346$18295.27835857768$15784.611691911014$15784.611691911014$18295.278358577678$20805.945025244346$23316.611691911014$23316.611691911014$21164.611691911014$19012.611691911014$16860.611691911014$14708.611691911014$12556.611691911015$10404.611691911014$8252.611691911014,7019.296934839721$8159.296934839721$9299.29693483972$10439.29693483972$11579.29693483972$12719.29693483972$13859.29693483972$14999.29693483972$14999.29693483972$13669.29693483972$12339.296934839722$11009.29693483972$11009.29693483972$12339.29693483972$13669.29693483972$14999.29693483972$14999.29693483972$13859.29693483972$12719.29693483972$11579.29693483972$10439.29693483972$9299.296934839722$8159.296934839722$7019.296934839721
170,Utopia Boulevard,40.730444444444444,-73.99322222222222,8903.897589854612$10294.183304140326$11684.46901842604$13074.754732711755$14465.04044699747$15855.326161283183$17245.6118755689$18635.897589854612$18635.897589854612$17013.897589854612$15391.897589854612$13769.897589854612$13769.897589854612$15391.897589854612$17013.897589854612$18635.897589854612$18635.897589854612$17245.6118755689$15855.326161283185$14465.04044699747$13074.754732711755$11684.469018426042$10294.183304140326$8903.897589854612,6415.0981739563995$7009.0981739563995$7603.0981739563995$8197.0981739564$8791.0981739564$9385.0981739564$9979.0981739564$10573.0981739564$10573.0981739564$9880.0981739564$9187.0981739564$8494.0981739564$8494.0981739564$9187.0981739564$9880.0981739564$10573.0981739564$10573.0981739564$9979.0981739564$9385.0981739564$8791.0981739564$8197.0981739564$7603.0981739563995$7009.0981739563995$6415.0981739563995,8821.453059630418$10739.453059630418$12657.453059630418$14575.453059630418$16493.453059630418$18411.453059630418$20329.453059630418$22247.453059630418$22247.453059630418$20009.78639296375$17772.119726297085$15534.453059630418$15534.453059630418$17772.11972629708$20009.78639296375$22247.453059630418$22247.453059630418$20329.453059630418$18411.453059630418$16493.453059630418$14575.453059630418$12657.453059630418$10739.453059630418$8821.453059630418
171,Manning Street,40.730444444444444,-73.98877777777778,10174.113206503996$12880.39892078971$15586.684635075424$18292.970349361138$20999.25606364685$23705.541777932565$26411.827492218283$29118.113206503996$29118.113206503996$25960.77987317066$22803.446539837332$19646.113206503996$19646.113206503996$22803.44653983733$25960.77987317066$29118.113206503996$29118.113206503996$26411.827492218283$23705.54177793257$20999.25606364685$18292.970349361138$15586.684635075428$12880.39892078971$10174.113206503996,7411.031381946901$9163.317096232615$10915.602810518329$12667.888524804044$14420.174239089758$16172.459953375472$17924.745667661187$19677.0313819469$19677.0313819469$17632.698048613565$15588.364715280235$13544.031381946901$13544.031381946901$15588.364715280233$17632.698048613565$19677.0313819469$19677.0313819469$17924.745667661187$16172.459953375474$14420.174239089758$12667.888524804044$10915.60281051833$9163.317096232615$7411.031381946901,9627.23902883782$12271.23902883782$14915.23902883782$17559.23902883782$20203.23902883782$22847.23902883782$25491.23902883782$28135.23902883782$28135.23902883782$25050.57236217115$21965.905695504487$18881.23902883782$18881.23902883782$21965.905695504483$25050.57236217115$28135.23902883782$28135.23902883782$25491.23902883782$22847.23902883782$20203.23902883782$17559.23902883782$14915.239028837821$12271.23902883782$9627.23902883782
172,Steinway Lane,40.730444444444444,-73.98433333333334,9800.029964764435$12210.887107621578$14621.744250478721$17032.601393335863$19443.458536193008$21854.315679050145$24265.172821907294$26676.029964764435$26676.029964764435$23863.363298097767$21050.696631431103$18238.029964764435$18238.029964764435$21050.6966314311$23863.363298097767$26676.029964764435$26676.029964764435$24265.172821907294$21854.31567905015$19443.458536193008$17032.601393335863$14621.744250478723$12210.88710762158$9800.029964764435,8753.18559813916$11388.61416956773$14024.042740996301$16659.471312424874$19294.899883853443$21930.328455282015$24565.75702671059$27201.18559813916$27201.18559813916$24126.518931472492$21051.852264805828$17977.18559813916$17977.18559813916$21051.852264805824$24126.518931472492$27201.18559813916$27201.18559813916$24565.75702671059$21930.32845528202$19294.899883853443$16659.471312424874$14024.042740996305$11388.614169567732$8753.18559813916,7557.480589811504$8798.62344695436$10039.766304097218$11280.909161240075$12522.052018382932$13763.194875525787$15004.337732668646$16245.480589811505$16245.480589811505$14797.480589811505$13349.480589811505$11901.480589811505$11901.480589811505$13349.480589811505$14797.480589811505$16245.480589811505$16245.480589811505$15004.337732668646$13763.19487552579$12522.052018382932$11280.909161240075$10039.766304097218$8798.623446954361$7557.480589811504
173,Manning Drive,40.730444444444444,-73.9798888888889,7515.647201926981$7964.21863049841$8412.79005906984$8861.361487641267$9309.932916212696$9758.504344784124$10207.075773355553$10655.647201926982$10655.647201926982$10132.313868593648$9608.980535260314$9085.647201926982$9085.647201926982$9608.980535260314$10132.313868593648$10655.647201926982$10655.647201926982$10207.075773355553$9758.504344784124$9309.932916212696$8861.361487641267$8412.79005906984$7964.21863049841$7515.647201926981,6228.346189844953$6560.0604755592385$6891.774761273525$7223.48904698781$7555.203332702096$7886.917618416382$8218.631904130667$8550.346189844953$8550.346189844953$8163.346189844953$7776.346189844953$7389.346189844953$7389.346189844953$7776.346189844953$8163.346189844953$8550.346189844953$8550.346189844953$8218.631904130667$7886.917618416382$7555.203332702096$7223.48904698781$6891.774761273525$6560.060475559239$6228.346189844953,6751.713320830067$7290.856177972923$7829.999035115781$8369.141892258638$8908.284749401495$9447.427606544352$9986.57046368721$10525.713320830066$10525.713320830066$9896.713320830066$9267.713320830067$8638.713320830066$8638.713320830066$9267.713320830066$9896.713320830066$10525.713320830066$10525.713320830066$9986.57046368721$9447.427606544352$8908.284749401495$8369.141892258638$7829.999035115781$7290.856177972924$6751.713320830067
174,Love Circle,40.730444444444444,-73.97544444444445,8474.80724800163$9240.235819430201$10005.664390858772$10771.092962287345$11536.521533715915$12301.950105144486$13067.378676573058$13832.80724800163$13832.80724800163$12939.80724800163$12046.80724800163$11153.80724800163$11153.80724800163$12046.80724800163$12939.80724800163$13832.80724800163$13832.80724800163$13067.378676573058$12301.950105144486$11536.521533715915$10771.092962287345$10005.664390858774$9240.235819430201$8474.80724800163,9631.020716629082$10568.163573771937$11505.306430914796$12442.449288057653$13379.59214520051$14316.735002343366$15253.877859486223$16191.020716629082$16191.020716629082$15097.687383295746$14004.354049962414$12911.020716629082$12911.020716629082$14004.354049962414$15097.687383295746$16191.020716629082$16191.020716629082$15253.877859486223$14316.735002343368$13379.59214520051$12442.449288057653$11505.306430914796$10568.163573771939$9631.020716629082,6579.06356519766$7501.349279483375$8423.634993769088$9345.920708054804$10268.206422340518$11190.492136626232$12112.777850911945$13035.063565197659$13035.063565197659$11959.063565197659$10883.06356519766$9807.063565197659$9807.063565197659$10883.063565197659$11959.063565197659$13035.063565197659$13035.063565197659$12112.777850911945$11190.492136626232$10268.206422340518$9345.920708054804$8423.63499376909$7501.349279483375$6579.06356519766
175,Houston Heights,40.730444444444444,-73.971,9020.970582256625$11683.256296542339$14345.542010828052$17007.82772511377$19670.113439399483$22332.399153685194$24994.68486797091$27656.970582256625$27656.970582256625$24550.970582256625$21444.970582256625$18338.970582256625$18338.970582256625$21444.970582256625$24550.970582256625$27656.970582256625$27656.970582256625$24994.68486797091$22332.399153685197$19670.113439399483$17007.82772511377$14345.542010828056$11683.256296542342$9020.970582256625,8179.040616731532$9318.754902445819$10458.469188160103$11598.18347387439$12737.897759588675$13877.61204530296$15017.326331017248$16157.040616731532$16157.040616731532$14827.373950064864$13497.707283398198$12168.040616731532$12168.040616731532$13497.707283398198$14827.373950064864$16157.040616731532$16157.040616731532$15017.326331017248$13877.612045302962$12737.897759588675$11598.18347387439$10458.469188160105$9318.754902445819$8179.040616731532,5859.874998835547$7257.303570264119$8654.73214169269$10052.160713121262$11449.589284549833$12847.017855978404$14244.446427406976$15641.874998835547$15641.874998835547$14011.541665502213$12381.20833216888$10750.874998835547$10750.874998835547$12381.208332168879$14011.541665502213$15641.874998835547$15641.874998835547$14244.446427406976$12847.017855978404$11449.589284549833$10052.160713121262$8654.732141692692$7257.303570264119$5859.874998835547
176,Maiden Street,40.73533333333334,-74.011,4983.212716345738$6681.212716345738$8379.212716345737$10077.212716345737$11775.212716345737$13473.212716345735$15171.212716345737$16869.212716345737$16869.212716345737$14888.212716345737$12907.212716345737$10926.212716345737$10926.212716345737$12907.212716345737$14888.212716345737$16869.212716345737$16869.212716345737$15171.212716345737$13473.212716345737$11775.212716345737$10077.212716345737$8379.212716345739$6681.212716345739$4983.212716345738,8464.843394824398$10975.700537681541$13486.557680538685$15997.414823395828$18508.27196625297$21019.129109110112$23529.986251967257$26040.8433948244$26040.8433948244$23111.510061491063$20182.176728157734$17252.8433948244$17252.8433948244$20182.17672815773$23111.510061491063$26040.8433948244$26040.8433948244$23529.986251967257$21019.129109110112$18508.27196625297$15997.414823395828$13486.557680538686$10975.700537681543$8464.843394824398,5989.951292255886$7327.665577970172$8665.379863684459$10003.094149398745$11340.808435113027$12678.522720827314$14016.237006541602$15353.951292255886$15353.951292255886$13793.284625589218$12232.617958922554$10671.951292255886$10671.951292255886$12232.617958922552$13793.284625589218$15353.951292255886$15353.951292255886$14016.237006541602$12678.522720827315$11340.808435113027$10003.094149398745$8665.379863684459$7327.665577970172$5989.951292255886
177,Utopia Way,40.73533333333334,-74.00655555555555,8505.917030394156$10371.917030394156$12237.917030394156$14103.917030394156$15969.917030394156$17835.917030394154$19701.917030394157$21567.917030394157$21567.917030394157$19390.917030394154$17213.917030394157$15036.917030394156$15036.917030394156$17213.917030394157$19390.917030394154$21567.917030394157$21567.917030394157$19701.917030394157$17835.917030394157$15969.917030394156$14103.917030394156$12237.917030394157$10371.917030394157$8505.917030394156,13611.677840434182$15340.534983291325$17069.39212614847$18798.24926900561$20527.106411862755$22255.963554719896$23984.82069757704$25713.677840434182$25713.677840434182$23696.677840434182$21679.677840434182$19662.677840434182$19662.677840434182$21679.677840434182$23696.677840434182$25713.677840434182$25713.677840434182$23984.82069757704$22255.963554719896$20527.106411862755$18798.24926900561$17069.39212614847$15340.534983291325$13611.677840434182,12568.45646294046$14304.170748654746$16039.885034369032$17775.599320083318$19511.3136057976$21247.027891511887$22982.742177226173$24718.45646294046$24718.45646294046$22693.45646294046$20668.45646294046$18643.45646294046$18643.45646294046$20668.45646294046$22693.45646294046$24718.45646294046$24718.45646294046$22982.742177226173$21247.02789151189$19511.3136057976$17775.599320083318$16039.885034369032$14304.170748654746$12568.45646294046
178,Stanley Drive,40.73533333333334,-74.0021111111111,6798.4671376828865$7474.4671376828865$8150.4671376828865$8826.467137682886$9502.467137682886$10178.467137682886$10854.467137682886$11530.467137682886$11530.467137682886$10741.80047101622$9953.133804349553$9164.467137682886$9164.467137682886$9953.133804349553$10741.80047101622$11530.467137682886$11530.467137682886$10854.467137682886$10178.467137682886$9502.467137682886$8826.467137682886$8150.4671376828865$7474.4671376828865$6798.4671376828865,9618.217718796735$11124.217718796735$12630.217718796735$14136.217718796735$15642.217718796735$17148.217718796735$18654.217718796735$20160.217718796735$20160.217718796735$18403.217718796735$16646.217718796735$14889.217718796735$14889.217718796735$16646.217718796735$18403.217718796735$20160.217718796735$20160.217718796735$18654.217718796735$17148.217718796735$15642.217718796735$14136.217718796735$12630.217718796737$11124.217718796737$9618.217718796735,10915.153898606519$12158.868184320805$13402.58247003509$14646.296755749376$15890.011041463662$17133.72532717795$18377.439612892234$19621.15389860652$19621.15389860652$18170.15389860652$16719.15389860652$15268.153898606519$15268.153898606519$16719.15389860652$18170.15389860652$19621.15389860652$19621.15389860652$18377.439612892234$17133.72532717795$15890.011041463662$14646.296755749376$13402.582470035091$12158.868184320805$10915.153898606519
179,Brooklyn Drive,40.73533333333334,-73.99766666666666,10289.402293160601$12720.259436017746$15151.116578874888$17581.973721732033$20012.830864589174$22443.688007446315$24874.54515030346$27305.4022931606$27305.4022931606$24469.4022931606$21633.402293160605$18797.4022931606$18797.4022931606$21633.4022931606$24469.4022931606$27305.4022931606$27305.4022931606$24874.54515030346$22443.688007446315$20012.830864589174$17581.973721732033$15151.116578874891$12720.259436017746$10289.402293160601,8439.490228539264$9215.775942824977$9992.061657110691$10768.347371396407$11544.63308568212$12320.918799967834$13097.20451425355$13873.490228539264$13873.490228539264$12967.823561872596$12062.156895205932$11156.490228539264$11156.490228539264$12062.15689520593$12967.823561872596$13873.490228539264$13873.490228539264$13097.20451425355$12320.918799967836$11544.63308568212$10768.347371396407$9992.061657110693$9215.775942824977$8439.490228539264,14247.734346370953$16970.591489228096$19693.448632085237$22416.305774942382$25139.162917799524$27862.020060656665$30584.87720351381$33307.734346370955$33307.734346370955$30131.067679704283$26954.40101303762$23777.734346370955$23777.734346370955$26954.40101303762$30131.067679704283$33307.734346370955$33307.734346370955$30584.87720351381$27862.020060656665$25139.162917799524$22416.305774942382$19693.44863208524$16970.591489228096$14247.734346370953
180,America Avenue,40.73533333333334,-73.99322222222222,6874.091067483549$7504.948210340692$8135.805353197835$8766.662496054978$9397.51963891212$10028.376781769262$10659.233924626405$11290.091067483549$11290.091067483549$10554.091067483549$9818.091067483549$9082.091067483549$9082.091067483549$9818.091067483549$10554.091067483549$11290.091067483549$11290.091067483549$10659.233924626405$10028.376781769264$9397.51963891212$8766.662496054978$8135.805353197835$7504.948210340692$6874.091067483549,10233.594880425964$11877.594880425964$13521.594880425964$15165.594880425964$16809.594880425964$18453.594880425964$20097.594880425964$21741.594880425964$21741.594880425964$19823.594880425964$17905.594880425964$15987.594880425964$15987.594880425964$17905.594880425964$19823.594880425964$21741.594880425964$21741.594880425964$20097.594880425964$18453.594880425964$16809.594880425964$15165.594880425964$13521.594880425966$11877.594880425966$10233.594880425964,9760.4017879063$10086.4017879063$10412.4017879063$10738.4017879063$11064.4017879063$11390.4017879063$11716.4017879063$12042.4017879063$12042.4017879063$11662.068454572965$11281.735121239633$10901.4017879063$10901.4017879063$11281.735121239632$11662.068454572965$12042.4017879063$12042.4017879063$11716.4017879063$11390.4017879063$11064.4017879063$10738.4017879063$10412.4017879063$10086.4017879063$9760.4017879063
181,Manning Parkway,40.73533333333334,-73.98877777777778,9173.378107274639$11219.378107274639$13265.378107274639$15311.378107274639$17357.37810727464$19403.37810727464$21449.37810727464$23495.37810727464$23495.37810727464$21108.37810727464$18721.378107274642$16334.378107274639$16334.378107274639$18721.37810727464$21108.37810727464$23495.37810727464$23495.37810727464$21449.37810727464$19403.37810727464$17357.37810727464$15311.378107274639$13265.37810727464$11219.37810727464$9173.378107274639,7100.9615308633265$7586.390102291898$8071.81867372047$8557.247245149041$9042.675816577612$9528.104388006184$10013.532959434755$10498.961530863326$10498.961530863326$9932.628197529993$9366.29486419666$8799.961530863326$8799.961530863326$9366.29486419666$9932.628197529993$10498.961530863326$10498.961530863326$10013.532959434755$9528.104388006184$9042.675816577612$8557.247245149041$8071.81867372047$7586.390102291898$7100.9615308633265,11442.47497755173$13365.046406123158$15287.617834694587$17210.189263266016$19132.760691837444$21055.33212040887$22977.903548980303$24900.47497755173$24900.47497755173$22657.474977551727$20414.474977551734$18171.47497755173$18171.47497755173$20414.47497755173$22657.474977551727$24900.47497755173$24900.47497755173$22977.903548980303$21055.33212040887$19132.760691837444$17210.189263266016$15287.617834694589$13365.04640612316$11442.47497755173
182,Canal Circle,40.73533333333334,-73.98433333333334,8405.384619504832$9237.670333790546$10069.95604807626$10902.241762361975$11734.527476647689$12566.813190933402$13399.098905219118$14231.384619504832$14231.384619504832$13260.384619504832$12289.384619504832$11318.384619504832$11318.384619504832$12289.384619504832$13260.384619504832$14231.384619504832$14231.384619504832$13399.098905219118$12566.813190933404$11734.527476647689$10902.241762361975$10069.956048076261$9237.670333790546$8405.384619504832,7178.385949530058$7906.385949530058$8634.385949530057$9362.385949530057$10090.385949530057$10818.385949530057$11546.385949530057$12274.385949530057$12274.385949530057$11425.052616196725$10575.719282863392$9726.385949530057$9726.385949530057$10575.71928286339$11425.052616196725$12274.385949530057$12274.385949530057$11546.385949530057$10818.385949530057$10090.385949530057$9362.385949530057$8634.385949530058$7906.385949530058$7178.385949530058,12203.465032478285$13942.036461049713$15680.607889621142$17419.17931819257$19157.750746764$20896.322175335426$22634.893603906858$24373.465032478285$24373.465032478285$22345.13169914495$20316.79836581162$18288.465032478285$18288.465032478285$20316.798365811617$22345.13169914495$24373.465032478285$24373.465032478285$22634.893603906858$20896.32217533543$19157.750746764$17419.17931819257$15680.607889621144$13942.036461049714$12203.465032478285
183,Canal Boulevard,40.73533333333334,-73.9798888888889,10667.932822991532$11347.647108705818$12027.361394420102$12707.075680134389$13386.789965848675$14066.504251562961$14746.218537277247$15425.932822991532$15425.932822991532$14632.932822991532$13839.932822991532$13046.932822991532$13046.932822991532$13839.932822991532$14632.932822991532$15425.932822991532$15425.932822991532$14746.218537277247$14066.504251562961$13386.789965848675$12707.075680134389$12027.361394420104$11347.647108705818$10667.932822991532,10488.097961552052$12400.383675837766$14312.66939012348$16224.955104409193$18137.240818694907$20049.52653298062$21961.812247266338$23874.097961552052$23874.097961552052$21643.09796155205$19412.097961552052$17181.097961552052$17181.097961552052$19412.097961552052$21643.09796155205$23874.097961552052$23874.097961552052$21961.812247266338$20049.526532980624$18137.240818694907$16224.955104409193$14312.669390123481$12400.383675837766$10488.097961552052,12723.002779154602$13224.431350583172$13725.859922011745$14227.288493440316$14728.717064868888$15230.145636297459$15731.574207726031$16233.002779154602$16233.002779154602$15648.002779154602$15063.002779154602$14478.002779154602$14478.002779154602$15063.002779154602$15648.002779154602$16233.002779154602$16233.002779154602$15731.574207726031$15230.145636297459$14728.717064868888$14227.288493440316$13725.859922011745$13224.431350583174$12723.002779154602
184,Christopher Parkway,40.73533333333334,-73.97544444444445,11858.710579945106$14673.282008516533$17487.85343708796$20302.42486565939$23116.99629423082$25931.567722802247$28746.139151373678$31560.710579945106$31560.710579945106$28277.043913278438$24993.377246611773$21709.710579945106$21709.710579945106$24993.37724661177$28277.043913278438$31560.710579945106$31560.710579945106$28746.139151373678$25931.56772280225$23116.99629423082$20302.42486565939$17487.853437087964$14673.282008516533$11858.710579945106,14380.786652462728$17099.358081034155$19817.929509605587$22536.500938177014$25255.07236674844$27973.64379531987$30692.2152238913$33410.78665246273$33410.78665246273$30239.11998579606$27067.453319129396$23895.786652462728$23895.786652462728$27067.453319129392$30239.11998579606$33410.78665246273$33410.78665246273$30692.2152238913$27973.643795319873$25255.07236674844$22536.500938177014$19817.929509605587$17099.35808103416$14380.786652462728,10485.406430801937$11675.406430801937$12865.406430801937$14055.406430801937$15245.406430801937$16435.406430801937$17625.406430801937$18815.406430801937$18815.406430801937$17427.0730974686$16038.73976413527$14650.406430801937$14650.406430801937$16038.739764135269$17427.0730974686$18815.406430801937$18815.406430801937$17625.406430801937$16435.406430801937$15245.406430801937$14055.406430801937$12865.406430801937$11675.406430801937$10485.406430801937
